FPR;Precision
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.135;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.134;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.133;0.009
0.132;0.009
0.132;0.009
0.132;0.009
0.132;0.009
0.132;0.009
0.132;0.009
0.132;0.009
0.132;0.009
0.132;0.009
0.132;0.009
0.132;0.009
0.132;0.009
0.132;0.009
0.132;0.009
0.132;0.009
0.132;0.009
0.132;0.009
0.132;0.009
0.132;0.009
0.132;0.009
0.132;0.009
0.132;0.009
0.132;0.009
0.132;0.009
0.132;0.009
0.132;0.009
0.132;0.009
0.132;0.009
0.132;0.009
0.132;0.009
0.132;0.009
0.132;0.009
0.132;0.009
0.132;0.009
0.132;0.009
0.132;0.009
0.132;0.009
0.132;0.009
0.132;0.009
0.132;0.009
0.132;0.009
0.132;0.009
0.132;0.009
0.132;0.009
0.132;0.009
0.132;0.009
0.132;0.009
0.132;0.009
0.132;0.009
0.132;0.009
0.132;0.009
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.132;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.131;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.13;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.129;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.128;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.127;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.126;0.01
0.125;0.01
0.126;0.01
0.125;0.01
0.124;0.01
0.124;0.01
0.123;0.01
0.122;0.01
0.122;0.01
0.121;0.01
0.12;0.01
0.12;0.01
0.119;0.01
0.118;0.01
0.118;0.01
0.117;0.011
0.117;0.011
0.116;0.011
0.115;0.011
0.115;0.011
0.114;0.011
0.114;0.011
0.113;0.011
0.113;0.011
0.112;0.011
0.112;0.011
0.111;0.011
0.111;0.011
0.11;0.011
0.11;0.011
0.109;0.011
0.109;0.011
0.108;0.011
0.108;0.011
0.107;0.012
0.106;0.012
0.106;0.012
0.106;0.012
0.106;0.012
0.105;0.012
0.105;0.012
0.104;0.012
0.104;0.012
0.104;0.012
0.103;0.012
0.103;0.012
0.102;0.012
0.102;0.012
0.102;0.012
0.101;0.012
0.101;0.012
0.1;0.012
0.1;0.012
0.1;0.012
0.099;0.012
0.099;0.012
0.099;0.012
0.098;0.013
0.098;0.013
0.098;0.013
0.097;0.013
0.097;0.013
0.096;0.013
0.096;0.013
0.096;0.013
0.095;0.013
0.095;0.013
0.095;0.013
0.094;0.013
0.094;0.013
0.094;0.013
0.094;0.013
0.093;0.013
0.093;0.013
0.092;0.013
0.092;0.013
0.092;0.013
0.091;0.013
0.091;0.014
0.091;0.014
0.091;0.014
0.09;0.014
0.09;0.014
0.09;0.014
0.089;0.014
0.089;0.014
0.089;0.014
0.088;0.014
0.088;0.014
0.088;0.014
0.087;0.014
0.087;0.014
0.087;0.014
0.087;0.014
0.087;0.014
0.086;0.014
0.086;0.014
0.086;0.014
0.086;0.014
0.085;0.014
0.085;0.014
0.085;0.014
0.085;0.015
0.084;0.015
0.084;0.015
0.083;0.015
0.083;0.015
0.083;0.015
0.083;0.015
0.083;0.015
0.082;0.015
0.082;0.015
0.082;0.015
0.082;0.015
0.082;0.015
0.081;0.015
0.081;0.015
0.081;0.015
0.081;0.015
0.08;0.015
0.08;0.015
0.08;0.015
0.08;0.015
0.079;0.015
0.079;0.016
0.079;0.016
0.079;0.016
0.079;0.016
0.078;0.016
0.078;0.016
0.078;0.016
0.078;0.016
0.077;0.016
0.077;0.016
0.077;0.016
0.077;0.016
0.077;0.016
0.077;0.016
0.077;0.016
0.076;0.016
0.076;0.016
0.076;0.016
0.076;0.016
0.076;0.016
0.075;0.016
0.075;0.016
0.075;0.016
0.075;0.016
0.075;0.016
0.075;0.016
0.074;0.017
0.074;0.017
0.074;0.017
0.074;0.017
0.074;0.017
0.073;0.017
0.073;0.017
0.073;0.017
0.073;0.017
0.073;0.017
0.073;0.017
0.073;0.017
0.072;0.017
0.072;0.017
0.072;0.017
0.072;0.017
0.072;0.017
0.072;0.017
0.071;0.017
0.071;0.017
0.071;0.017
0.071;0.017
0.071;0.017
0.071;0.017
0.071;0.017
0.07;0.017
0.07;0.017
0.07;0.018
0.07;0.018
0.07;0.018
0.07;0.018
0.07;0.018
0.07;0.018
0.069;0.018
0.069;0.018
0.069;0.018
0.069;0.018
0.069;0.018
0.069;0.018
0.068;0.018
0.068;0.018
0.068;0.018
0.068;0.018
0.068;0.018
0.068;0.018
0.067;0.018
0.067;0.018
0.067;0.018
0.067;0.018
0.067;0.018
0.067;0.018
0.067;0.018
0.067;0.018
0.066;0.018
0.066;0.019
0.066;0.019
0.066;0.019
0.066;0.019
0.066;0.019
0.066;0.019
0.065;0.019
0.065;0.019
0.065;0.019
0.065;0.019
0.065;0.019
0.065;0.019
0.065;0.019
0.065;0.019
0.064;0.019
0.064;0.019
0.064;0.019
0.064;0.019
0.064;0.019
0.064;0.019
0.064;0.019
0.063;0.019
0.063;0.019
0.063;0.019
0.063;0.019
0.063;0.019
0.063;0.02
0.062;0.02
0.062;0.02
0.062;0.02
0.062;0.02
0.062;0.02
0.062;0.02
0.062;0.02
0.062;0.02
0.061;0.02
0.061;0.02
0.061;0.02
0.061;0.02
0.061;0.02
0.061;0.02
0.061;0.02
0.06;0.02
0.06;0.02
0.06;0.02
0.06;0.02
0.06;0.02
0.06;0.02
0.06;0.02
0.06;0.02
0.06;0.02
0.06;0.02
0.06;0.021
0.06;0.021
0.059;0.021
0.059;0.021
0.059;0.021
0.059;0.021
0.059;0.021
0.059;0.021
0.059;0.021
0.059;0.021
0.059;0.021
0.059;0.021
0.058;0.021
0.058;0.021
0.058;0.021
0.058;0.021
0.058;0.021
0.058;0.021
0.058;0.021
0.058;0.021
0.058;0.021
0.058;0.021
0.058;0.021
0.057;0.021
0.057;0.021
0.057;0.021
0.057;0.021
0.057;0.021
0.057;0.021
0.057;0.021
0.057;0.021
0.057;0.021
0.057;0.022
0.057;0.022
0.057;0.022
0.056;0.022
0.056;0.022
0.056;0.022
0.056;0.022
0.056;0.022
0.056;0.022
0.056;0.022
0.056;0.022
0.056;0.022
0.056;0.022
0.056;0.022
0.056;0.022
0.056;0.022
0.056;0.022
0.055;0.022
0.055;0.022
0.055;0.022
0.055;0.022
0.055;0.022
0.055;0.022
0.055;0.022
0.055;0.022
0.055;0.022
0.055;0.022
0.055;0.022
0.054;0.022
0.054;0.022
0.054;0.022
0.054;0.023
0.054;0.023
0.054;0.023
0.054;0.023
0.054;0.023
0.054;0.023
0.054;0.023
0.054;0.023
0.054;0.023
0.054;0.023
0.053;0.023
0.053;0.023
0.053;0.023
0.053;0.023
0.053;0.023
0.053;0.023
0.053;0.023
0.053;0.023
0.053;0.023
0.053;0.023
0.053;0.023
0.053;0.023
0.052;0.023
0.052;0.023
0.052;0.023
0.052;0.023
0.052;0.023
0.052;0.023
0.052;0.023
0.052;0.023
0.052;0.023
0.052;0.023
0.052;0.023
0.052;0.023
0.052;0.024
0.052;0.024
0.052;0.024
0.052;0.024
0.052;0.024
0.052;0.024
0.052;0.024
0.051;0.024
0.051;0.024
0.051;0.024
0.051;0.024
0.051;0.024
0.051;0.024
0.051;0.024
0.051;0.024
0.051;0.024
0.051;0.024
0.051;0.024
0.051;0.024
0.051;0.024
0.051;0.024
0.051;0.024
0.051;0.024
0.051;0.024
0.051;0.024
0.051;0.024
0.05;0.024
0.05;0.024
0.05;0.024
0.05;0.024
0.05;0.024
0.05;0.024
0.05;0.024
0.05;0.024
0.05;0.024
0.05;0.024
0.05;0.024
0.05;0.024
0.05;0.024
0.05;0.024
0.05;0.025
0.05;0.025
0.049;0.025
0.049;0.025
0.049;0.025
0.049;0.025
0.049;0.025
0.049;0.025
0.049;0.025
0.049;0.025
0.049;0.025
0.049;0.025
0.049;0.025
0.049;0.025
0.049;0.025
0.049;0.025
0.049;0.025
0.049;0.025
0.049;0.025
0.048;0.025
0.048;0.025
0.048;0.025
0.048;0.025
0.048;0.025
0.048;0.025
0.048;0.025
0.048;0.025
0.048;0.025
0.048;0.025
0.048;0.025
0.048;0.025
0.048;0.025
0.048;0.026
0.048;0.026
0.048;0.026
0.047;0.026
0.047;0.026
0.047;0.026
0.047;0.026
0.047;0.026
0.047;0.026
0.047;0.026
0.047;0.026
0.047;0.026
0.047;0.026
0.047;0.026
0.047;0.026
0.047;0.026
0.047;0.026
0.047;0.026
0.047;0.026
0.047;0.026
0.047;0.026
0.047;0.026
0.047;0.026
0.046;0.026
0.046;0.026
0.046;0.026
0.046;0.026
0.046;0.026
0.046;0.026
0.046;0.026
0.046;0.026
0.046;0.026
0.046;0.026
0.046;0.026
0.046;0.026
0.046;0.027
0.046;0.027
0.046;0.027
0.046;0.027
0.046;0.027
0.046;0.027
0.046;0.027
0.046;0.027
0.046;0.027
0.045;0.027
0.045;0.027
0.045;0.027
0.045;0.027
0.045;0.027
0.045;0.027
0.045;0.027
0.045;0.027
0.045;0.027
0.045;0.027
0.045;0.027
0.045;0.027
0.045;0.027
0.045;0.027
0.045;0.027
0.045;0.027
0.045;0.027
0.045;0.027
0.045;0.027
0.045;0.027
0.045;0.027
0.045;0.027
0.045;0.027
0.045;0.027
0.045;0.027
0.045;0.027
0.044;0.027
0.044;0.027
0.044;0.027
0.044;0.027
0.044;0.027
0.044;0.027
0.044;0.027
0.044;0.027
0.044;0.027
0.044;0.027
0.044;0.027
0.044;0.027
0.044;0.027
0.044;0.027
0.044;0.027
0.044;0.027
0.044;0.027
0.044;0.027
0.044;0.027
0.044;0.027
0.044;0.027
0.044;0.027
0.044;0.027
0.044;0.027
0.044;0.028
0.043;0.028
0.043;0.028
0.043;0.028
0.043;0.028
0.043;0.028
0.043;0.028
0.043;0.028
0.043;0.028
0.043;0.028
0.043;0.028
0.043;0.028
0.043;0.028
0.043;0.028
0.043;0.028
0.043;0.028
0.043;0.028
0.043;0.028
0.043;0.028
0.043;0.028
0.043;0.028
0.043;0.028
0.043;0.028
0.043;0.028
0.043;0.028
0.042;0.028
0.042;0.028
0.042;0.028
0.042;0.028
0.042;0.028
0.042;0.028
0.042;0.028
0.042;0.028
0.042;0.028
0.042;0.028
0.042;0.029
0.042;0.029
0.042;0.029
0.042;0.029
0.042;0.029
0.042;0.029
0.042;0.029
0.042;0.029
